4
10000
349950,4,2.5,1820,1999
285750,3,2.25,1960,1966
542500,4,2.25,1750,1972
830000,5,3.5,3700,2011
705000,4,2.5,2910,1976
615000,2,1,1270,1949
184500,2,1,720,1940
412000,2,1,1040,1901
250000,3,1.5,2210,1934
580000,5,2,2060,1903
220000,2,1,780,1923
675000,4,2.75,2240,1976
373500,2,1,800,1918
662700,2,1.5,2440,1910
239950,5,1,1460,1941
383000,3,1,1150,1957
485000,3,2.75,2650,1975
610000,4,2.75,2600,1976
545000,6,1.75,1820,1954
780000,2,2.5,2560,1901
305000,3,2.5,1714,2005
405000,3,1,1330,1984
1110000,5,3.5,7350,2001
273000,3,1.75,2050,1959
326500,3,1,1810,1970
365000,3,1.75,1380,1981
1000000,3,2.75,3070,1987
422500,2,1,800,1940
354450,4,2.75,2140,1993
320000,3,1,1330,1971
223000,3,1,1030,1961
410000,3,2.5,1740,2008
438000,3,1,1200,1923
390000,3,3,1490,1993
298500,4,2.5,1890,2004
749999,5,2.25,3060,1989
779000,6,2.5,3250,1966
570000,3,2.75,2730,1978
385000,3,1,810,1918
649000,4,2,2240,1961
283000,3,1,1740,1947
699900,4,2.25,2380,1961
278500,4,1,1540,1971
700000,4,1.75,2340,1975
535000,4,2.75,2710,1995
234500,3,1.75,1310,1954
374150,3,1.75,1390,1973
397000,4,2.5,2201,2006
613000,3,2.25,1960,1988
1150000,3,2.5,2850,1954
595000,4,1.75,1880,1924
340000,5,2.75,2440,2003
388000,4,2.5,2560,2005
404000,3,1.75,1410,1950
810000,3,2,2870,1946
405000,4,2.5,2620,1987
726000,5,3,2970,2000
266000,3,2.5,1780,1986
722500,5,2.25,3700,1970
352000,4,2.5,1252,1996
265000,4,1.5,1240,1961
856000,3,2.5,2160,2014
346950,3,2.5,2040,2006
866059,5,3.5,3130,2014
410000,3,2.5,2350,2004
370000,3,1.75,1570,1982
230000,3,1,1530,1919
400000,2,2,1520,1999
172000,3,1,1350,1959
615000,3,1.75,1950,1962
860000,4,3.5,3950,1998
555000,3,1.75,2040,1958
579000,3,2.5,1990,1926
385000,3,1.75,1300,1968
420000,4,2.25,2030,1977
645000,3,1.75,2340,1914
549950,3,2.5,2160,1996
678000,3,2.75,2770,1962
199000,4,2,2030,1950
604000,3,1,1440,1957
268000,5,1.75,1730,1963
960000,5,3.5,4510,2003
509250,3,2.5,2100,1980
416000,3,2.5,1800,1987
190000,3,1,1090,1967
212000,3,1.5,1010,1973
325900,3,2.5,2040,1985
560000,3,3.5,2270,1996
275000,3,2.5,1730,1987
665000,4,2.5,2480,1994
1510000,4,3.5,3480,1926
375000,4,2,1720,1930
359950,3,1.75,1570,1979
340000,4,2.75,3527,2005
401000,2,1,840,1948
669000,2,1.75,1950,1952
638500,4,2.5,1980,2004
545000,2,1.5,1620,1924
524000,4,1,1980,1973
1610000,5,3.75,3530,2013
280000,2,1,1260,1947
828000,4,2.5,2120,1979
223000,3,1.75,1360,1984
1290000,4,3.5,3100,1981
750000,2,2,2370,1970
430000,2,1,1460,1947
711000,4,1.75,1980,1948
310000,4,2.5,1930,1994
415000,5,1.75,3700,1957
274900,4,2.5,1970,1987
525000,3,3,2470,1980
179500,3,1,1180,1952
478000,3,1,1280,1910
195000,3,1.75,1380,1981
385000,4,3,2740,1980
401000,3,2.75,2020,1969
522000,4,2.5,2835,2002
330000,4,1.75,1520,1968
503000,3,2.5,2190,1999
175000,5,1.75,1680,1979
963990,4,3.5,3915,2014
845000,5,2,1720,1951
157500,2,1,670,1905
450000,2,3,1790,2001
925000,4,1.75,2440,1950
600000,2,1,920,1938
709000,4,1,1680,1911
1390000,5,3.75,3290,1938
248000,3,2.5,2120,1984
245000,3,1,910,1912
332000,2,1,1000,1942
459950,3,2.5,2340,2002
425000,3,2,1180,1994
460000,3,2.25,2080,1979
838300,6,2.5,3760,1967
256000,3,2.5,1480,1995
864000,3,2.75,3060,1984
900000,4,3.5,3070,1922
145600,3,1,1170,1958
865000,5,3,2900,1977
250250,3,2.25,2210,1969
162000,4,2,1440,1943
450000,4,1.75,1980,1973
675500,4,2.75,2060,1978
697000,3,2.25,2420,1947
1320000,3,3.25,3440,2005
490000,3,1.75,1600,1984
590000,3,2.25,2210,1951
280000,4,1.75,2250,1957
515000,2,1,1680,1941
576000,3,1,1140,1909
375000,3,1.75,1430,1981
478000,3,1,1440,1980
282000,3,1,1670,1977
1400000,4,4.5,3080,1976
593500,5,3.25,4300,1972
724950,4,3.5,3010,2004
306000,3,1.75,1560,1966
341000,4,1.75,1920,1975
399950,3,2.5,1400,1930
534000,5,2,2280,1992
635000,6,2.5,3880,2003
350000,2,1,1350,1927
856000,3,1.5,1480,1928
582000,4,3,1670,2000
799000,4,2.5,3400,2004
423700,3,2.5,2070,1999
1840000,4,3.5,4870,1995
322000,3,2,1760,1988
929000,4,3.25,4030,2002
443000,2,1,1130,1939
441500,3,1.75,1510,1968
875000,4,3.5,3110,1979
3600000,3,3.25,5020,1941
450000,2,1,740,1947
425000,3,2.25,1630,1974
660000,4,1.75,2780,1978
763101,3,1.75,1990,1939
499000,4,2.75,2250,1992
521000,3,1.75,1720,1974
302000,2,1,900,1925
293000,4,2.25,2360,1998
335000,3,2.25,1530,2011
499000,2,1,1450,1919
600000,3,1.75,2040,1924
720000,4,1.75,2620,1962
195000,2,2,1180,2005
249000,3,1,1110,1952
334000,3,2.25,1840,1989
599950,4,1.75,2720,1952
149900,2,1.75,1090,1982
700000,4,1.75,1730,1945
525000,4,1.5,1170,1960
1050000,4,3.75,4740,1991
402000,3,2.5,1960,1977
450000,3,2,1430,1947
520000,3,2.25,2510,1981
205000,3,1.75,1420,1980
635000,3,2.25,2680,2004
210500,3,1,1220,1958
406650,2,1,1070,1940
350000,3,1.75,1580,1968
425000,4,1.75,1820,1942
798000,3,3.5,3590,1999
180000,3,1,1960,1908
1250000,5,3.25,3160,1972
435000,4,2,2030,1925
355000,3,1.5,1240,1962
3000000,5,3.25,5370,1918
685000,5,2.5,2670,1958
311000,3,1,1640,1960
305000,4,2.25,2130,1966
675000,3,2.5,2550,1924
769000,4,2.75,3630,1968
430000,3,1.5,1690,1954
516250,6,2,2390,1925
760000,3,3.5,2350,1940
579950,3,3.5,1420,2003
476000,3,2.25,1570,1980
510000,3,1.75,1600,1967
205000,2,1,720,1955
240000,3,1,1470,1969
738000,5,3.5,2790,1991
420000,3,1.75,1720,1940
455000,3,1.75,1300,1969
765000,4,1,2520,1912
372000,4,1.5,1780,1962
160000,3,1,1200,1948
772000,4,2.5,2990,2003
1130000,5,1.75,1910,1906
479000,3,1,1370,1924
570000,3,2.5,1910,1999
350000,4,1,1170,1959
353000,3,2.5,1250,2004
699000,5,2.5,3340,2002
265000,3,2,1380,1955
167000,1,1,780,1989
500000,4,2.25,2080,1964
700000,3,1,1410,1901
295000,1,1,520,1918
1010000,4,3.5,3500,2004
209000,2,1,840,1969
276000,3,1.75,2240,1968
380000,4,2.5,2100,2002
315000,3,1.5,1750,1954
685530,4,2.5,3130,1996
254600,3,2,1470,1968
230000,3,2,1440,1942
335000,3,3,1430,2003
550000,4,2.5,2170,1980
123300,3,1,1150,1956
275436,4,2.75,2170,1966
325000,4,3.5,2630,1984
635000,4,2.5,2490,1997
513000,3,1.75,1710,1944
580000,4,2.5,2130,1980
225000,3,1,940,1954
265000,3,1,1400,1961
313000,4,1.75,1630,1978
296000,2,1,1370,1948
655500,4,2.75,2380,1957
250750,5,1.75,2140,1951
438000,4,2.5,1970,2004
590000,3,2.75,2550,1967
329500,3,1,1080,1947
1200000,3,2.25,3070,1987
415000,2,1,1470,1944
900000,4,2.5,3620,1984
378000,3,1.5,1050,1975
474000,2,1,1050,1905
464000,3,1,1320,1900
310000,3,1,1210,1956
580000,3,1.5,1860,1952
999000,3,2.75,2830,1962
510000,2,1,810,1942
650000,3,1.5,1630,1940
196000,3,1,880,1978
220000,4,1.75,1660,1952
855000,3,2.25,3440,1985
483000,3,1.75,2110,1978
400000,3,1,1060,1952
435000,3,2.5,1900,1993
219500,1,1,820,2007
2950000,4,3.5,4860,1996
427000,3,2.5,2050,2008
430000,2,1.5,1090,1900
685000,2,1.5,1090,1900
495000,2,1.5,1920,1937
299950,3,2.5,1870,1990
390000,4,1.75,2690,1940
385000,3,1.75,2160,1928
740000,4,2.5,3000,1995
991700,4,3,2290,1924
765000,3,2.75,2250,1909
802000,4,2.25,2130,1961
950000,4,2.75,2500,1969
392000,4,2.5,2300,1988
590000,3,2.5,3360,1989
425000,4,2.5,1920,1989
765000,5,1.75,2440,1944
313500,3,2.25,1440,1983
320000,3,1,1780,1947
604000,4,1.75,1490,1960
570000,3,2,1400,2004
639000,4,2.5,2150,1982
335000,4,2,1910,1963
896000,4,1.75,2660,1917
259500,3,1.75,1650,1957
637000,3,2,1980,1958
307450,4,2.75,2690,1980
535000,3,1.75,1380,1925
669500,4,2.25,2500,1940
259000,3,1.75,1590,1952
441000,4,1.5,1100,1919
228800,4,2.5,1470,2003
530000,2,2,1680,2006
524000,2,2,1450,1924
430000,4,2.25,2020,1925
1330000,4,3.25,2470,1906
210000,3,1,1230,1969
449000,4,2.5,1850,1930
945000,2,2.5,2540,2004
200450,3,1,970,1957
219950,3,1.5,1070,1985
659500,4,3,2620,1956
746000,4,2.75,2110,1966
540000,3,1.75,2110,1982
485000,5,2,1910,1968
202000,2,1,670,1942
2530000,4,5.5,6930,1950
502000,3,2.75,2010,1979
279000,2,2.75,1770,2003
409500,3,1,1340,1921
453000,3,2,1660,1983
367000,4,1,1820,1947
550000,3,2.5,2510,1992
273500,3,1.5,1560,1962
505000,4,3,2280,1978
770000,3,2.5,2650,1994
565000,4,2.25,2470,1984
316000,3,0.75,1270,1971
160000,4,1,1520,1960
170000,3,1,1310,1956
235000,3,1,1310,1956
1800000,4,3.5,3930,1999
310000,3,1,990,1967
285000,4,1.75,2080,1955
280000,2,1,960,1942
2300000,4,4.25,4070,2004
763776,4,2.5,2750,1989
530000,5,2.75,3230,1965
362000,1,1,890,1996
430000,2,1,990,1931
456500,3,1,1290,1919
445000,4,2.5,2170,1989
386900,3,1,1330,1963
479000,3,1,1340,1955
525000,3,2.5,2200,2000
272000,4,1.75,2520,1979
517000,4,1,1180,1950
615000,3,1.75,2660,1951
439000,3,1.75,1250,1965
716000,3,2.5,2270,1988
308000,2,1,1080,1942
800000,3,2.25,1620,1926
575000,3,2,940,1941
219950,3,1.5,1620,1967
770000,4,2.5,2350,1987
424950,3,1.75,2090,1967
387000,3,2.25,1760,1984
790000,4,1.75,2050,1974
156000,2,1,600,1933
580000,2,1,2540,1942
490000,4,2.25,2090,1970
950000,5,3.25,2700,1926
400000,2,2.5,1410,2008
325000,2,2.5,1170,2008
365000,4,2.5,2540,2002
255000,3,1.75,2190,1920
985000,5,3.5,3890,1984
595000,4,2.5,2030,1967
427500,3,1,1350,1944
728000,3,1.5,1940,1915
549950,2,1,1260,1940
650000,3,2,2800,1954
1130000,5,3.25,3080,1968
203000,3,1,840,1969
311000,2,1,860,1903
387500,6,2,2400,1932
370000,4,2,1640,1963
228000,2,1,1060,1951
740000,2,1.75,2080,1923
200000,4,2,2090,1974
660000,3,1,1240,1927
275000,4,2,2030,1944
708000,2,1,1120,1938
280000,3,2.5,1270,1993
325000,4,2.5,2260,2002
495000,3,2.5,1780,1995
691000,2,2,1780,1922
2290000,4,2.5,4080,1983
329500,3,2.5,2120,1979
348000,3,2.5,2060,1989
425000,2,1,1670,1947
210000,3,1,1080,1942
285000,2,1,1210,1951
222000,3,1,990,1966
200000,4,2.5,1720,1961
247500,3,2,1530,1995
1500000,4,5.5,6550,2006
190000,3,1.75,1100,1942
975000,4,2.5,3020,1921
1130000,4,3,3180,1925
283200,4,1.75,1830,1958
650000,3,2.5,2540,1937
449500,3,2,1770,1954
400000,3,1.75,1470,1987
89950,1,1,570,1942
158800,3,1,960,1950
870000,4,3,2940,2011
196000,3,1.5,1000,1989
850000,3,1.75,2450,1940
775000,4,2.5,3310,2005
483500,3,2.5,1670,2001
387000,3,1.5,1620,1990
900000,3,3,2990,1951
336000,3,1.5,1240,1964
415000,2,1,670,1949
380000,0,0,1470,2006
350000,3,1.5,1320,1909
1320000,4,5.25,6110,2005
765000,3,1.75,2440,1945
527000,4,2.5,2900,2013
524000,4,2.75,2310,1908
448000,2,1,1110,1937
775000,4,3.25,4100,1981
176500,3,1,930,1910
750000,4,2.25,2420,1952
1270000,4,2.25,2870,1951
250000,3,1,1480,1958
759000,3,2.75,1960,1900
640000,3,2,1470,1926
990000,3,3.25,2460,1910
395000,4,1.75,1960,1946
275000,2,1.5,1160,2006
390000,3,2.5,1910,1997
752500,5,2.75,2720,1913
450000,2,1,1020,1906
473000,2,1,900,1909
178500,3,1.75,1120,1973
485000,3,2.5,2340,1985
215000,3,1.5,1410,1982
589000,4,1.75,1920,1919
325000,4,1.75,1370,1918
580000,3,2.5,1590,2004
181100,4,1.75,1850,1954
345000,3,2,1430,1908
781000,3,1.75,1940,1960
402500,4,1,1270,1903
426000,3,1.5,1380,1948
389000,3,2.5,1720,2005
670000,6,3,4050,1970
1510000,4,3.25,3660,1909
288400,3,2.25,1870,1997
700000,4,2,2230,1908
830000,4,3,2020,1968
1900000,2,2.75,3690,1989
350500,2,1,1450,1967
431000,3,1.75,1630,1956
485000,3,2.5,1840,1958
780000,3,1.5,1620,1949
720000,2,1.5,1840,1957
415000,3,1,1360,1971
480000,4,1,2080,1941
452250,4,2.25,2550,1979
316000,3,2.5,2550,1985
700000,2,1,1160,1945
285000,4,2,1760,1925
575000,3,1.75,1720,1906
590000,3,2.25,2300,1960
587500,4,1.75,2500,1956
364000,4,2.25,1750,1968
490000,3,2.5,1890,1986
410000,3,2.25,1800,1978
520000,3,2.5,2160,1999
389000,3,1,1380,1947
450000,2,1,1180,1910
325000,3,2.5,2550,2006
660000,2,1,1070,1924
850000,3,2.25,2870,1995
285000,3,2.5,1940,1990
395000,2,1,870,1923
440000,3,2,1550,1996
249000,3,1.75,1400,1917
635000,3,1.75,1210,1930
515000,3,2.5,3430,2001
1400000,3,3.25,3020,1954
200000,2,1,950,1955
1140000,4,2.75,3370,1970
445000,4,1,1460,1946
555000,3,1.5,1740,1920
537000,4,2,1720,1950
315000,3,1.75,1480,1968
805000,5,2.5,3320,2000
414000,4,2.5,3490,1969
375000,2,1.5,1160,2002
401000,4,1.75,3010,1952
210000,3,1,1030,1967
365000,2,1,980,1939
178000,5,1.5,1990,1960
710000,2,1,1790,1923
255000,2,1,810,1928
528000,5,2.25,2940,1977
537000,4,4.25,4883,2006
442000,4,1.5,1360,1955
375000,3,1.75,1370,1978
637250,4,2.5,2120,2005
427500,3,1.75,1240,1942
700000,4,2.5,2770,2004
680000,3,1.75,1660,1909
393820,2,2,1170,1941
525000,4,2.75,2470,1940
505000,2,1.75,1310,1929
555565,3,2,1670,1959
650000,3,1.75,1660,1942
632500,5,3.25,3500,2005
269000,3,2.5,1440,2005
405000,4,2.75,2360,1978
845000,3,3.5,3460,1986
234000,3,1,1750,1961
638000,4,1.75,1470,1946
290000,3,1.75,1710,1967
262000,1,0.75,520,1920
270000,4,2.5,2350,2003
875000,4,2.25,2380,1948
299000,3,2.25,1920,1982
551000,3,1,1580,1947
350000,3,2.75,3070,1950
1900000,3,2.5,2660,1992
511718,2,1.75,1700,1915
965000,4,3.25,5010,1978
475000,4,2.25,2680,1999
1060000,4,2.75,2720,1928
252000,2,1,940,1926
580000,6,2.5,3596,1964
374950,2,2.25,1240,2008
739000,5,4,4660,1979
271000,4,1.75,1710,1975
230000,2,1,930,1986
210000,3,2.25,1430,1984
350000,3,2.75,1650,1988
491500,3,2.25,1560,1968
325000,3,2.5,1870,1994
190000,3,2,1320,1987
658600,4,2,1400,1945
299950,3,1.5,1940,1958
464000,5,2,2000,1931
308000,3,1,1640,1942
625000,3,1,1020,1919
240000,3,1.75,1630,1977
530000,4,2.5,2940,1995
1000000,5,4.5,2120,1939
439000,1,1,790,1918
575000,4,1.75,2020,1948
418000,3,1.75,1530,1959
1210000,4,3.75,3250,1930
1100000,4,3.75,2930,1925
1900000,3,3.75,3150,2007
580000,3,2.5,2180,1985
380000,2,1,1040,1939
256000,3,1,880,1924
349950,3,1,1400,1957
691500,4,2.5,2600,1962
556000,3,1.75,1590,1908
218000,3,2.25,1610,1968
425000,4,2,1390,1908
935000,3,3.25,3710,1998
732000,4,1.75,2360,1974
805500,3,1,1440,1952
507250,3,1.75,1400,1915
800000,4,2.5,4600,1990
600000,3,2.25,2100,1979
627800,4,1.75,2010,1982
660000,2,2.25,2550,1902
153503,2,2.5,1240,1986
456500,3,2.25,2090,1975
1310000,5,2.5,2770,2002
843500,3,2.5,3560,1997
625000,3,1,1240,1925
527000,2,1.75,1640,1921
1970000,5,3.75,3940,1951
1000000,5,2.5,3150,1969
855000,4,3,2550,1908
725000,4,3.25,3940,2000
315000,1,1,580,2000
180000,3,1.75,1330,1978
700000,2,1,930,1926
476500,3,1,1060,1962
193000,3,1.5,1180,1960
295000,4,2.5,1850,1990
363000,2,1,820,1925
875000,4,2.5,3600,1990
257200,3,2,1850,1952
555000,3,2,2240,1968
380000,3,2.25,1860,1963
282000,4,2.75,2390,1989
545000,4,2.5,2040,1990
550000,3,1.5,1900,1926
921500,3,1.5,1900,1926
885000,3,1.5,2200,1904
820000,4,2.25,2280,1940
289000,3,1,1090,1981
334000,1,1,670,1942
206000,3,1,1050,1906
491950,3,2.25,2090,1958
430000,3,2.5,2030,2003
208000,3,2,1250,1980
245000,4,2.25,2600,1978
426000,2,1,640,1918
400000,3,2.5,2120,2006
553000,3,1,1330,1942
296000,2,1,750,1948
428000,3,2.5,2230,1977
325000,4,2.5,1890,1980
294000,2,1,820,1952
410000,3,1.75,1880,1977
590000,4,4.25,2360,1939
445000,3,2.25,1850,1985
921000,4,2.5,2310,1928
496000,3,1.5,2520,1955
95000,2,1,800,1947
359000,4,1.75,1580,1945
452500,3,2.5,2430,1985
555000,4,1.75,2350,1946
549900,5,3,3800,1984
569000,5,3,3670,1952
318500,4,2,1780,1974
487028,2,1.5,1295,2007
240000,3,1,1350,1959
253000,3,2.25,1440,1965
380000,5,1.75,1320,1947
250000,2,0.75,700,1958
368500,2,1.75,2510,1977
340000,3,1,3180,1969
400000,2,1,910,1918
835000,3,2,1570,1927
299000,3,2.5,2450,1993
1680000,6,2.25,4910,1910
265000,3,2,1570,1998
437500,4,2.5,2680,1998
865000,3,1.75,2090,1947
626000,3,2,2150,1988
247300,2,2,1140,2009
2080000,4,3.5,4230,1997
425000,3,1,1790,1937
905000,5,3.5,3100,1970
641250,3,2.5,2220,1990
675000,4,2.5,2370,1984
845000,4,2.75,4070,2002
401500,4,1,1790,1954
395000,3,2.5,1610,1987
1100000,5,2.75,2830,1958
145000,3,1,1010,1954
900000,3,1,1560,1930
374500,3,1.5,1330,1968
850000,4,2.25,2330,1965
490000,3,1,960,1951
304000,3,2.5,1710,1993
400000,4,2.25,2230,1963
454000,3,2,1700,1992
160000,2,2,1040,1950
542000,3,1.75,1070,1966
403500,5,2.5,3600,1968
418000,4,2.5,2750,2003
406000,4,1.5,1920,1951
242500,3,2.25,1770,1978
425000,4,2.5,2460,2003
613000,4,2,1550,1909
189000,3,2,1460,1995
700000,4,2.25,2440,1947
750000,3,1,1640,1935
494000,2,1,1290,1906
700000,4,3,3150,2000
705000,2,2.5,2305,2007
356000,2,1.75,1060,1977
625000,3,1.75,2060,1984
144975,2,1,900,1940
970000,4,4.5,3890,2004
415000,3,1.75,1910,1977
485000,4,3,2340,1979
799950,3,3,2900,1997
783350,4,2.5,3290,1991
430000,1,1,630,1943
2540000,5,4.75,5410,1941
975000,4,2.5,4270,1991
950000,3,1.5,1700,1950
350000,2,1,1430,1944
637000,4,2.75,2850,2008
895000,3,2,2160,1991
579000,2,2,1760,1946
314900,4,1.75,2700,1958
122000,2,1,860,1945
405000,2,1,880,1927
553650,2,2.5,1360,1997
369900,2,2.5,1770,2007
225000,3,2,2030,1979
160000,2,1,1180,1918
449500,4,2,2430,1961
650000,3,1,1300,1953
542126,4,2.5,2360,1977
309950,3,1.5,1200,1985
115000,2,1,1000,1913
221700,2,1.5,1556,1957
726000,3,2.5,1890,1915
515000,3,1.75,1810,1926
756000,4,2.5,2730,1991
1570000,4,3.75,3070,1927
442000,4,2.25,2080,1979
260000,4,2,1620,1975
390000,2,1.75,1150,1923
459500,2,1,1250,1929
330000,3,1.5,1430,1948
189000,2,1,790,1944
280000,3,1,1200,1954
400000,2,1.75,2110,1948
368000,4,2,3160,1942
390000,4,1.75,2700,1968
245000,2,1,820,1945
375000,4,2.5,1800,1960
465000,5,1.5,1750,1961
445000,3,2,1540,1997
250000,3,1,1130,1952
475500,3,1,1500,1952
672324,2,1.75,1600,1940
420000,3,2,1200,1937
515000,3,2,1690,1907
732350,4,2.5,2270,1986
297500,4,2.5,1910,2005
475000,3,1.5,1640,1929
414000,4,2.5,2120,2003
357250,3,1.5,1400,1952
289950,2,1,760,1950
550000,3,1,1070,1917
446000,3,1.75,1460,1958
279000,3,1.5,1280,1932
370000,3,2.25,1650,1988
216000,3,2,1260,1998
1100000,3,2.5,2200,1952
1280000,4,2.5,3560,1977
355000,2,1.5,1140,1988
699000,4,2.5,2550,1988
412000,3,2.5,1553,2014
276000,2,1,1140,1923
100000,2,1,790,1944
955500,4,1.75,2130,1914
199000,3,1,1390,1958
762000,4,3.5,4000,2007
425000,4,2,1520,1967
546000,2,1,1657,1910
419600,3,1.75,1680,1976
735000,4,2.25,2270,1954
1230000,2,2.5,2470,2011
445000,2,2,1240,1985
665000,3,2,1740,1974
1290000,5,3.5,4090,2002
508500,4,2.75,2520,1979
345950,5,1,1340,1934
207500,3,1,1640,1968
1080000,4,2.5,3000,1969
640000,3,1,1210,1930
329500,3,1,1810,1941
460000,4,2.75,2200,1979
1230000,3,1.75,2200,1948
805000,5,3,2350,1924
200000,3,1.5,1090,1963
749700,3,1.75,2280,1977
288000,0,1.5,1430,1999
535000,2,1,1520,1927
330000,3,2.25,1620,1950
479200,3,2,1510,1928
373000,5,2.5,3001,2006
355000,4,1.5,2020,1953
275000,3,2,1380,2008
380000,3,1.5,1520,1949
417000,2,1.75,1090,1915
1170000,5,3.75,4220,2004
598500,3,2.25,2520,1978
629000,3,2,1760,1920
226950,2,1,930,1957
1230000,4,2.5,2600,1939
415000,3,2.25,2180,1979
595000,3,2.5,1910,2001
209950,3,1.75,1100,1968
568000,3,1.75,1760,1973
119900,2,1,700,1951
207000,3,1,1080,1962
195000,3,1,1070,1967
324950,3,1.5,1460,1955
210000,1,1,1050,1947
1080000,4,2.75,3160,1995
325088,4,1,1400,1954
790000,4,3,3120,1977
150000,2,1,720,1982
790000,3,3,2840,1999
255000,2,1,1220,1910
697000,4,3,2820,1928
457500,2,1,840,1908
690000,3,2,1610,1940
967000,4,3.25,1860,1917
980000,4,1.75,2260,1968
619420,4,2.75,2450,1988
389000,2,1,850,1910
500000,3,1,1800,1964
569000,4,1.75,1230,1950
425000,4,2.25,2060,1967
635000,4,2.25,2750,1948
256500,2,1,1120,1980
695000,4,2.5,3010,2005
535000,4,1.5,1580,1945
454200,4,2.5,2630,2004
418500,2,1,790,1943
749950,4,2.75,3110,1983
338500,3,1.75,2130,1999
1250000,4,3.75,4520,1992
299950,3,2.5,1600,1993
325000,4,1.75,1950,1963
434000,4,3,2010,1973
328950,4,1.75,2550,1978
2100000,5,3.75,5340,1912
570000,4,2,2000,1978
802000,3,2.25,2170,2014
525000,3,1,1550,1918
700000,6,3,2790,1907
350000,3,1.75,1980,1956
277500,2,1.5,1190,2005
1580000,5,2.75,3650,1975
195000,3,1,1510,1913
222000,3,2,1200,1968
865000,5,3,2830,1979
445000,4,2,1650,1959
495800,4,1.5,1710,1924
548500,3,1,1740,1924
310000,3,1.75,1840,1974
205000,3,1.5,1820,1962
470000,5,3.75,3860,2003
430000,3,1.5,1810,2002
310000,2,2,1030,1999
355000,4,1,1410,1953
621500,5,2.5,2140,1968
175000,6,1.5,1930,1971
326000,6,1.5,1930,1971
690000,4,3.5,1930,1920
335000,4,2.5,2210,2003
197000,4,1,1360,1961
312500,3,1.75,1830,1950
436000,3,2.25,2120,1959
1020000,4,2.5,2700,2002
805000,4,2.5,3160,1992
652427,4,2.25,2770,1979
1010000,3,2.5,2240,1945
355000,4,2.5,2570,1999
334550,2,1,880,1939
557500,3,2.25,1820,1984
277500,4,2.25,1660,1963
300000,4,3,2200,1960
325000,4,1,1640,1928
402500,4,2,1650,1951
461000,3,1.75,1420,1963
540000,3,1,1270,1926
385000,3,1,1070,1971
480000,2,1,1060,1924
539950,3,2.25,2190,1963
529000,3,2.25,1940,1990
417000,3,2.5,1300,2008
405000,3,1.5,1330,1966
299000,3,2.25,1940,1966
299000,3,1.75,2100,1983
372220,3,1,1290,1951
494400,2,1.75,1560,1904
280000,3,1.75,2630,1958
277950,3,2.5,2100,1992
770000,3,2.75,2070,1996
760000,4,2.5,2960,1989
230000,2,2,1300,2004
525000,4,2.5,2520,1994
307000,3,1,1150,1927
253779,4,2,2030,1947
405000,3,1.5,1880,1968
360000,2,1,2320,1942
521000,2,1,1050,1910
680000,4,2.5,3030,1978
355000,1,0.75,530,1950
200000,3,1.5,1090,1968
330000,3,2.25,2220,1993
221000,3,2.25,1430,1987
1600000,4,4.5,3780,1910
310000,2,1,1560,1947
862000,4,2.25,2220,1932
200000,3,1.5,1140,1960
630000,4,2.5,2540,1957
432250,3,2.25,1440,1985
478000,3,2.25,1570,1977
249000,4,2.25,1860,1962
495000,5,3,2440,2006
630000,4,2.5,2100,1960
550000,4,2.5,2150,1997
350000,3,2.5,2440,1994
270000,5,1.5,1930,1966
488250,4,2,1830,1963
248000,4,3.5,1850,1986
889000,4,3.5,3210,2014
375000,1,1,1090,1927
933000,3,1.5,1870,1906
625000,3,2.25,1920,1977
328000,2,1,700,1943
470000,4,2.25,3380,1969
502500,5,2.5,2430,2007
484000,3,1.75,1950,1976
252500,2,1,900,1961
610000,3,2.5,2060,1987
419000,4,2,2180,1969
322500,4,2.25,2140,1986
563000,6,1,1730,1918
464000,4,2.5,3140,1993
870000,4,4.25,3010,1951
280000,2,1.5,800,2003
850000,3,2.5,3300,1994
458950,2,1,1530,1946
122000,2,1,760,1946
525000,5,3,2450,1994
286300,2,1,1000,1962
218450,2,1,840,1952
525000,3,1.5,1380,1955
650000,3,1.5,1380,1955
356000,4,2,2020,1949
436500,2,1,1260,1951
410000,3,1.75,1440,1979
512500,4,1.75,1540,1950
510000,4,1,1060,1925
566000,4,1.75,1900,1966
525000,3,1.75,2870,1948
435000,3,1,1050,1920
406500,3,2.75,1840,1989
550000,5,2.75,3000,1966
251000,3,2,1200,1949
830000,3,1.5,1840,1959
803000,4,2.5,2790,1989
206000,3,1,970,1942
200000,4,1,1070,1944
219000,2,1,900,1952
777000,4,4,2680,1962
593700,3,2.5,2000,1979
712500,3,1.5,1660,1956
600000,4,1.5,1770,1946
554663,3,2,1230,1940
267000,3,1,1740,1962
390000,3,2,1710,1953
335000,6,2,2020,1979
938000,4,2.5,2410,1975
370000,4,2.75,2310,1993
335000,5,2.5,2400,2003
695000,5,2,3160,1923
387500,3,1,1560,1953
245000,3,2.5,1770,1992
308550,3,2,1600,1990
225000,3,1.75,1330,1968
715000,4,2.5,2970,1993
335000,3,1,1020,1954
634000,3,2.5,2490,2003
337500,5,2,1700,1956
440000,1,1,850,1940
350000,3,1.75,1250,1990
400000,2,1,610,1918
1290000,4,3.5,3700,1989
435000,3,1,950,1954
681000,4,2.5,3860,2004
397000,3,3.5,1360,2007
775000,4,2.5,3890,1996
480000,3,2.25,1680,1959
158000,3,2.5,1520,1985
590000,3,2,2420,2005
772500,5,2.75,3890,2004
