2
10000
397000,3,1710
451555,2,1320
300000,2,960
416000,3,1790
490000,2,950
480000,6,2940
368000,2,930
1040000,3,4570
545000,3,2370
850000,5,3430
550000,4,3540
600000,3,2240
535000,4,2710
599950,3,2660
531000,5,2540
530000,4,2210
597326,4,3570
805000,4,3450
390000,4,2330
487250,4,1690
301000,3,1030
1180000,5,2560
299000,4,1950
2350000,4,4370
400000,4,2350
467500,4,3160
305000,4,2430
210000,3,1340
300000,3,1010
327500,3,1770
269000,3,1210
975000,4,3330
355000,3,1240
712000,3,1250
883000,4,2960
190000,2,840
443000,3,1530
920000,4,3750
285000,4,2150
901000,4,1560
552500,3,2040
256000,2,860
341000,3,1720
279000,4,2090
686000,4,2130
225000,2,1300
215500,2,1220
950000,4,2420
503000,4,2940
780000,3,2610
212000,4,1880
580000,4,2330
465000,4,2200
206000,4,1720
615000,3,2250
519000,4,1640
1140000,4,4130
330000,5,2600
240000,4,1920
574000,3,2060
930000,4,5710
850000,4,2720
415000,3,1490
480000,3,2360
300000,5,1940
439000,4,2570
450000,3,1160
589000,3,2660
477000,3,1260
587500,4,1780
1320000,4,3180
1430000,4,3380
700000,4,2690
275000,2,1180
367500,3,1660
453250,4,2260
607000,5,1910
255000,4,2430
501000,2,1300
450000,3,1060
360000,3,2200
460000,4,1720
753000,3,2360
389950,2,820
469000,2,1030
550000,4,2030
565000,5,2700
189650,2,1100
1530000,4,3620
260000,3,1340
243000,3,1790
1100000,4,3830
249000,3,1580
720000,2,2020
905000,4,3330
824500,4,2610
762500,4,2610
580000,3,1740
380000,3,1840
805000,3,1080
520000,4,1240
1570000,5,5620
175000,2,1170
353500,4,1760
500000,4,2230
386500,3,1520
210000,2,1450
439500,3,1600
315000,5,3220
339000,4,1830
655000,4,2200
740000,2,2170
685000,5,1900
550000,5,2960
405000,2,1710
765000,4,2620
625000,3,2140
207000,4,2100
370000,4,2100
475000,3,1460
365000,2,990
411800,4,2190
668000,5,3990
618000,3,2340
247500,4,2460
345000,5,2080
616300,3,1700
348000,3,1330
425000,3,1630
850000,5,2920
820000,5,2830
832000,4,3190
835000,3,1490
350000,3,1630
349000,4,2280
1130000,6,3010
320000,3,1590
150000,3,1250
340000,3,1710
785500,4,3280
410500,4,3362
580000,3,2200
345000,2,830
550000,3,2160
449500,4,2580
300000,3,2150
915000,4,3510
1580000,4,3810
599000,4,2020
755000,4,2120
400000,3,1250
133000,3,980
330000,4,1250
330000,4,1100
375000,3,1330
485000,4,2560
470000,4,1850
1050000,4,2790
548800,4,1660
315000,2,1080
590000,3,3030
439950,4,2380
325000,3,2250
400000,2,880
685000,4,2770
339950,3,1340
315000,3,1660
411753,3,1710
577000,2,1620
500000,3,1530
210000,3,1440
640000,4,2020
460000,4,1870
265000,2,620
740000,5,5774
230000,3,1240
315000,3,1890
432000,3,2410
467000,3,1530
255000,5,2800
316500,3,1460
190000,4,1580
490000,3,1450
378000,4,1990
598800,6,4470
333800,5,1980
690000,4,2920
320000,4,1660
1250000,4,3190
335000,3,1560
840000,3,3050
608250,4,3030
550000,3,2260
240000,3,1260
998000,3,3370
275000,3,1490
284200,3,1570
1720000,4,4490
2400000,4,4090
930800,5,4150
930000,4,2900
215000,4,1430
480000,2,1008
483945,2,1480
347000,3,1240
232500,3,1370
390000,4,1770
550000,3,2160
590000,4,2340
420850,1,960
345000,4,2280
429800,3,1970
302000,4,1530
800000,4,1790
250000,3,1700
605000,3,2660
412000,3,1950
252000,3,1340
375000,3,1130
725000,2,1950
471750,5,3790
490000,4,2020
439000,2,800
355000,4,1770
250000,1,940
780000,4,2260
409000,2,890
420000,2,860
200000,1,680
830000,2,2130
695000,3,2390
815000,4,3488
210000,3,1260
635000,3,2940
562500,4,2440
402500,4,2600
555000,3,2080
310000,3,1990
500000,4,2840
430000,6,2630
1600000,3,2820
627500,4,1560
335000,4,2330
962000,4,3320
299000,3,1730
399950,4,3110
322000,3,1230
430000,2,950
307000,3,1890
194000,3,1010
180000,3,1010
465000,4,2340
722500,4,2460
470450,2,1010
280000,3,1650
176250,4,1440
560000,5,1710
830000,3,2760
276900,2,1350
625000,3,1660
1020000,4,2960
463500,1,1090
485000,3,3110
272000,3,1380
305000,2,1290
760000,3,1980
387500,2,870
352000,4,2470
507000,3,2140
156000,3,770
580000,3,1490
630000,4,2510
275000,5,1950
835000,5,3600
340000,4,2380
329350,2,720
1480000,3,4070
475000,3,1250
719950,3,2190
235000,1,810
875000,3,2440
380000,4,1740
325000,3,1480
475000,4,2120
152900,1,900
210000,2,1190
350000,4,1010
505000,3,2100
464900,4,2020
650000,3,2520
369950,2,1370
250000,3,1530
320000,3,1530
2530000,4,5040
340000,4,2530
440000,2,1010
219950,3,1200
940000,4,2720
399950,4,1850
1570000,3,2340
528000,4,1860
545000,4,1940
575000,2,1680
235000,4,1770
272000,3,1790
380000,4,1720
195000,3,1280
297000,3,1690
349000,4,2190
320000,2,710
319990,4,1890
439900,2,1410
429000,3,2210
272500,3,1540
400000,4,1350
462000,5,1380
510000,2,890
550000,3,1900
150000,3,1240
460000,3,1730
632500,4,2090
361000,3,1650
437000,3,1130
370000,6,3240
884250,4,3840
225000,3,1200
235000,2,870
767500,6,2410
1200000,3,1560
715000,3,2410
417000,4,2300
199000,3,1390
875000,5,2920
545000,4,1370
192500,2,950
822500,3,3090
800000,4,2390
1250000,3,2070
3850000,4,5770
295000,3,1460
419000,2,1510
1200000,5,5180
750000,4,3430
502000,4,1700
1030000,3,2640
398500,3,1200
700000,2,1850
248000,5,1510
800000,4,2130
383000,4,2640
688000,4,3000
521000,3,1870
365000,2,990
491000,3,2005
643000,3,2030
279000,3,1500
583500,4,1530
310000,3,1990
310000,3,1420
280000,3,1400
272000,4,1870
870000,4,3040
307000,3,1790
490000,2,1590
399950,3,2050
1640000,5,4220
989000,5,4030
264950,4,1770
491500,4,2100
345000,3,2120
339900,4,2600
852000,3,2400
585000,5,3180
723000,4,2790
594000,3,2080
405000,2,1370
725500,4,2790
800000,2,1740
1330000,3,6400
180500,3,1800
325000,3,1800
235000,3,1190
330000,2,860
678500,3,2460
463000,4,1980
250000,2,670
655000,3,1410
239900,4,1860
185000,3,980
1740000,4,3040
251700,3,1810
400000,4,1560
735000,4,2100
1700000,5,2500
82500,2,520
765000,4,3010
292500,4,2140
270000,3,2390
415000,2,1510
950000,4,2210
353000,3,2170
670950,3,1790
280950,3,1390
585000,3,1850
525000,2,1480
605000,3,1850
1010000,4,3350
245990,3,1040
535000,4,2810
410000,1,1010
550000,3,2250
665000,3,1800
455000,3,2400
440000,4,1780
332000,3,2120
280000,3,1860
570000,3,1460
250000,3,1230
238000,2,1088
265000,3,800
306000,3,1190
345000,5,1940
765000,4,3300
346300,4,2590
342500,3,2080
501000,4,2680
270000,3,1670
638000,3,1830
460000,3,1400
760000,4,2770
1090000,3,3630
234000,3,1040
1650000,3,2690
488000,5,2020
1550000,5,2450
499000,4,2030
150000,3,1450
333000,4,2400
700000,4,2870
275000,4,1340
330000,3,1680
360000,4,1850
467000,3,1220
568000,3,2320
605000,5,3220
750000,4,3190
760000,3,3530
265000,3,2050
490000,3,1720
360000,4,2850
311750,4,2270
399000,3,1880
347000,4,2770
1680000,4,4490
585000,4,3110
340000,4,2360
612000,3,2180
230000,2,1910
604000,4,2260
250000,3,1770
258500,3,1460
783000,4,2080
1050000,5,2960
760000,4,3220
276000,3,1140
550000,4,1660
398000,4,1430
775000,3,1820
1030000,4,3540
327000,4,1620
564500,4,3100
782000,4,1500
398000,4,2820
257000,3,1850
235000,4,1570
453000,4,2300
535000,2,920
275000,3,1600
665000,3,2630
670000,4,3020
465000,3,1490
210000,3,1160
265000,4,2040
426000,2,1550
529219,4,1990
600000,3,1900
875000,5,3840
608000,4,2400
220000,3,1660
1760000,4,6055
295450,3,2030
315000,2,840
205000,4,1450
310000,3,1460
1000000,5,2010
525000,4,2910
284000,4,1880
510000,3,2170
405000,2,1260
509950,3,1970
600000,4,2090
990000,4,3450
280005,3,1130
700000,3,2600
330000,3,1030
340000,2,1700
468000,2,1480
1340000,4,4250
515000,3,1600
245000,4,1870
265000,3,1440
372400,3,2720
390000,3,1240
208000,3,1020
273000,2,1180
455000,5,3080
270000,4,1750
618000,4,2530
213550,3,1580
210000,5,2340
2750000,5,6300
403500,4,2400
235000,3,1300
287500,3,1760
546800,4,1520
183000,3,1070
560000,3,2560
299500,3,1280
610000,4,1660
288350,3,1860
500000,2,950
625000,4,2140
418000,2,1480
660000,3,2260
775000,4,2300
429500,3,1650
569000,3,1990
250000,4,1960
225000,3,1310
530000,4,2450
306000,3,910
517100,3,1580
354950,3,1780
348000,3,1040
522250,4,2340
275000,3,1720
390000,3,1600
260000,3,1320
585000,5,2350
605000,5,2740
342000,4,2300
900000,5,4350
252000,3,1430
357000,3,2400
370000,3,940
322500,3,1020
210000,2,1680
290000,2,1340
860000,4,3960
302000,6,2650
369160,4,2120
1190000,4,2850
993000,4,2850
380000,6,1870
635000,4,2660
260000,3,1190
243000,2,1770
1400000,4,2770
665000,4,2080
898000,5,2700
583000,4,2200
429000,4,2160
471000,3,2010
1810000,3,3780
739500,3,4460
450000,3,1770
552500,3,1430
437000,4,1700
270000,4,1830
226740,3,1410
446500,4,3060
283000,3,1820
445000,4,2430
250000,2,740
307000,3,770
315000,4,2200
555000,3,2920
264900,4,2040
510000,3,1600
328000,4,1990
358000,4,1830
325000,3,2540
1370000,2,2700
230000,4,1440
545000,3,1550
705380,3,2490
459000,5,2650
815000,4,2000
495000,6,3440
520000,3,2280
430000,2,1320
255000,4,2070
588000,3,1860
350000,3,940
625000,4,2290
172500,2,1510
554000,3,1830
775000,4,3090
1190000,4,4340
618000,3,3200
305000,4,1560
232000,3,1280
262000,4,2020
234000,3,1040
500000,4,2260
278000,3,860
230000,5,1920
500000,4,2290
366500,4,2070
665000,6,4250
1100000,3,2220
575000,2,1840
674750,4,2590
719000,5,3110
482000,3,2600
254000,2,1060
443725,3,1250
575000,4,2520
469000,3,2070
175000,2,1300
437000,5,2190
550000,4,2760
172040,3,1710
363000,3,1750
282000,3,1552
400000,6,2350
650000,5,5110
365000,3,1720
269950,4,1960
260000,2,1270
193000,3,1180
340000,4,2230
900000,4,4700
371000,3,2150
592000,3,2400
300000,3,1830
449950,4,2800
299500,3,2090
995000,4,2340
335000,4,1670
280000,4,1990
446000,4,2270
1540000,4,4910
325000,3,950
450000,3,1610
322500,4,1940
453000,3,1210
655000,4,2570
603000,3,1700
235000,4,1610
968933,4,4120
1020000,3,2880
435000,4,1990
242000,3,1260
487000,6,4750
810000,4,3010
625000,3,2410
165000,3,1280
335000,3,2320
286700,3,1220
699000,2,1400
280000,3,1590
580000,4,2220
754800,2,2770
525000,4,2303
562000,3,1600
575000,4,1280
808900,5,2900
992000,3,2950
335000,3,1700
473000,3,1050
350000,4,2990
1600000,5,3100
305500,3,1240
306000,2,780
233000,2,850
490000,3,1540
445000,4,2280
355000,3,2550
360000,2,1770
737500,3,2320
985000,3,2600
349950,2,1570
520000,4,3060
355950,4,1960
485000,5,3270
143000,3,1090
3280000,2,6840
355000,3,940
1130000,5,3880
200000,5,1770
913000,4,3640
1600000,3,3160
409900,2,1590
265000,4,1290
740000,5,3655
306000,4,2490
381000,3,1470
1220000,3,3960
1050000,3,3190
408000,2,810
739900,5,2980
674250,4,2780
438400,2,1340
1700000,5,4930
703000,3,1360
262000,3,1320
353000,3,1210
500000,4,1940
1280000,4,3160
332000,4,1980
824000,4,2320
290000,4,1660
700000,3,1660
550000,2,1080
549000,2,1510
1870000,4,2950
858000,4,3070
345000,2,970
340000,4,2140
1220000,4,2570
275000,3,1260
405000,3,1220
432500,3,1720
236500,4,2140
679000,4,1420
543000,4,2060
294000,3,1320
340500,3,1810
1010000,4,2980
335000,2,1350
425000,3,1540
353000,3,2510
540000,3,1670
640000,5,3690
339950,3,1320
195000,3,1510
322000,3,1510
660000,4,1870
280000,6,2400
300000,6,2400
207500,3,1170
195000,3,1190
700000,3,2080
560000,4,2150
260000,3,1580
575000,3,1580
475000,3,2370
285000,3,1840
753888,4,2660
650000,3,2190
620000,3,1660
526000,3,1780
155000,2,700
342000,4,1570
390000,3,1220
685000,3,3150
608000,4,2690
179900,2,680
1250000,6,3750
166000,3,1010
462000,3,1710
545000,4,2090
415000,3,1560
269000,3,1560
356500,4,2570
225000,3,1010
175000,2,1020
549000,5,1710
535000,3,2300
627000,4,1990
565000,3,2730
392450,4,2195
509000,2,1560
340000,3,1400
537000,3,1400
865000,4,3690
358000,2,1140
595000,4,1920
661000,4,2496
419950,3,2280
490000,4,3200
525000,2,880
350000,3,1320
552500,3,2450
210000,3,1040
390000,3,2480
336800,5,1830
465000,3,1440
299900,4,1580
715000,3,3230
235000,4,1810
276000,3,2495
265000,4,1740
425000,3,1680
313000,4,2460
715000,3,3050
265000,3,1630
646000,3,2460
175000,3,1030
649000,3,3410
785000,3,2310
890000,4,2610
612000,3,2330
330000,4,2980
493000,3,1790
1600000,4,2940
1620000,4,3900
1650000,4,3900
499000,3,1750
603500,6,2660
530000,2,1580
895000,5,2350
267345,4,2510
275000,3,1480
439950,3,1720
455000,3,1470
630000,3,1540
690000,3,2820
212000,4,1250
231500,4,2080
1240000,4,5180
378500,3,2860
482000,4,2710
695000,2,1140
965000,4,4070
675000,3,1710
387000,3,1340
347500,4,2290
385000,3,1860
265000,3,1080
406000,3,960
134000,2,980
415000,3,1500
375000,3,1440
620000,4,2580
337500,5,2070
565000,3,1880
399500,3,2420
1070000,2,1890
352500,3,1920
259000,3,1870
320000,2,900
733000,3,2160
381500,2,900
343000,2,1180
205500,2,900
525000,3,1600
300000,3,1500
299000,2,1070
561000,4,2570
450000,3,1210
540000,4,1850
379000,3,1740
230000,3,1300
399950,3,2000
355000,5,3220
580000,4,2160
700000,3,2130
279900,3,1580
210000,3,1200
1170000,3,3790
290300,2,860
1600000,5,5130
490000,3,1600
606000,4,2110
359950,3,1400
677100,3,2110
465000,3,1430
4500000,5,6640
500000,3,3040
455000,2,980
705000,6,2570
420000,3,2060
169575,3,1300
250000,3,1300
530000,3,1680
590000,5,4020
257500,3,1530
415000,3,1170
536000,3,1580
246500,3,1270
395000,3,1480
739000,3,2220
1270000,4,3200
190000,3,910
305000,3,1480
925000,4,3770
895000,4,3500
656000,3,1480
560000,4,1660
610000,5,2520
645000,4,2850
259000,3,2153
980000,4,3780
872000,4,3770
1000000,6,3600
900000,3,2980
475000,4,2320
350000,5,2980
840000,4,2930
500000,4,2040
202500,3,1510
523000,4,2660
225000,3,1740
418200,3,2240
356500,4,1570
670000,4,2500
456150,3,1750
471000,4,3030
558000,3,1680
1380000,6,5740
161500,3,1220
311000,3,1310
470000,6,2490
569000,3,2220
689000,4,2240
271900,3,1890
278000,4,1850
820000,2,2210
399500,3,1410
462000,3,1890
347500,3,1830
562100,2,1440
230000,2,950
687000,4,2370
725786,4,3070
315500,3,1300
312000,4,1300
343000,3,1210
385195,1,710
415000,4,2240
461000,3,3600
369990,4,1960
349950,4,1820
285750,3,1960
542500,4,1750
830000,5,3700
705000,4,2910
615000,2,1270
184500,2,720
412000,2,1040
250000,3,2210
580000,5,2060
220000,2,780
675000,4,2240
373500,2,800
662700,2,2440
239950,5,1460
383000,3,1150
485000,3,2650
610000,4,2600
545000,6,1820
780000,2,2560
305000,3,1714
405000,3,1330
1110000,5,7350
273000,3,2050
326500,3,1810
365000,3,1380
1000000,3,3070
422500,2,800
354450,4,2140
320000,3,1330
223000,3,1030
410000,3,1740
438000,3,1200
390000,3,1490
298500,4,1890
749999,5,3060
779000,6,3250
570000,3,2730
385000,3,810
649000,4,2240
283000,3,1740
699900,4,2380
278500,4,1540
700000,4,2340
535000,4,2710
234500,3,1310
374150,3,1390
397000,4,2201
613000,3,1960
1150000,3,2850
595000,4,1880
340000,5,2440
388000,4,2560
404000,3,1410
810000,3,2870
405000,4,2620
726000,5,2970
266000,3,1780
722500,5,3700
352000,4,1252
265000,4,1240
856000,3,2160
346950,3,2040
866059,5,3130
410000,3,2350
370000,3,1570
230000,3,1530
400000,2,1520
172000,3,1350
615000,3,1950
860000,4,3950
555000,3,2040
579000,3,1990
385000,3,1300
420000,4,2030
645000,3,2340
549950,3,2160
678000,3,2770
199000,4,2030
604000,3,1440
268000,5,1730
960000,5,4510
509250,3,2100
416000,3,1800
190000,3,1090
212000,3,1010
325900,3,2040
560000,3,2270
275000,3,1730
665000,4,2480
1510000,4,3480
375000,4,1720
359950,3,1570
340000,4,3527
401000,2,840
669000,2,1950
638500,4,1980
545000,2,1620
524000,4,1980
1610000,5,3530
280000,2,1260
828000,4,2120
223000,3,1360
1290000,4,3100
750000,2,2370
430000,2,1460
711000,4,1980
310000,4,1930
415000,5,3700
274900,4,1970
525000,3,2470
179500,3,1180
478000,3,1280
195000,3,1380
385000,4,2740
401000,3,2020
522000,4,2835
330000,4,1520
503000,3,2190
175000,5,1680
963990,4,3915
845000,5,1720
157500,2,670
450000,2,1790
925000,4,2440
600000,2,920
709000,4,1680
1390000,5,3290
248000,3,2120
245000,3,910
332000,2,1000
459950,3,2340
425000,3,1180
460000,3,2080
838300,6,3760
256000,3,1480
864000,3,3060
900000,4,3070
145600,3,1170
865000,5,2900
250250,3,2210
162000,4,1440
450000,4,1980
675500,4,2060
697000,3,2420
1320000,3,3440
490000,3,1600
590000,3,2210
280000,4,2250
515000,2,1680
576000,3,1140
375000,3,1430
478000,3,1440
282000,3,1670
1400000,4,3080
593500,5,4300
724950,4,3010
306000,3,1560
341000,4,1920
399950,3,1400
534000,5,2280
635000,6,3880
350000,2,1350
856000,3,1480
582000,4,1670
799000,4,3400
423700,3,2070
1840000,4,4870
322000,3,1760
929000,4,4030
443000,2,1130
441500,3,1510
875000,4,3110
3600000,3,5020
450000,2,740
425000,3,1630
660000,4,2780
763101,3,1990
499000,4,2250
521000,3,1720
302000,2,900
293000,4,2360
335000,3,1530
499000,2,1450
600000,3,2040
720000,4,2620
195000,2,1180
249000,3,1110
334000,3,1840
599950,4,2720
149900,2,1090
700000,4,1730
525000,4,1170
1050000,4,4740
402000,3,1960
450000,3,1430
520000,3,2510
205000,3,1420
635000,3,2680
210500,3,1220
406650,2,1070
350000,3,1580
425000,4,1820
798000,3,3590
180000,3,1960
1250000,5,3160
435000,4,2030
355000,3,1240
3000000,5,5370
685000,5,2670
311000,3,1640
305000,4,2130
675000,3,2550
769000,4,3630
430000,3,1690
516250,6,2390
760000,3,2350
579950,3,1420
476000,3,1570
510000,3,1600
205000,2,720
240000,3,1470
738000,5,2790
420000,3,1720
455000,3,1300
765000,4,2520
372000,4,1780
160000,3,1200
772000,4,2990
1130000,5,1910
479000,3,1370
570000,3,1910
350000,4,1170
353000,3,1250
699000,5,3340
265000,3,1380
167000,1,780
500000,4,2080
700000,3,1410
295000,1,520
1010000,4,3500
209000,2,840
276000,3,2240
380000,4,2100
315000,3,1750
685530,4,3130
254600,3,1470
230000,3,1440
335000,3,1430
550000,4,2170
123300,3,1150
275436,4,2170
325000,4,2630
635000,4,2490
513000,3,1710
580000,4,2130
225000,3,940
265000,3,1400
313000,4,1630
296000,2,1370
655500,4,2380
250750,5,2140
438000,4,1970
590000,3,2550
329500,3,1080
1200000,3,3070
415000,2,1470
900000,4,3620
378000,3,1050
474000,2,1050
464000,3,1320
310000,3,1210
580000,3,1860
999000,3,2830
510000,2,810
650000,3,1630
196000,3,880
220000,4,1660
855000,3,3440
483000,3,2110
400000,3,1060
435000,3,1900
219500,1,820
2950000,4,4860
427000,3,2050
430000,2,1090
685000,2,1090
495000,2,1920
299950,3,1870
390000,4,2690
385000,3,2160
740000,4,3000
991700,4,2290
765000,3,2250
802000,4,2130
950000,4,2500
392000,4,2300
590000,3,3360
425000,4,1920
765000,5,2440
313500,3,1440
320000,3,1780
604000,4,1490
570000,3,1400
639000,4,2150
335000,4,1910
896000,4,2660
259500,3,1650
637000,3,1980
307450,4,2690
535000,3,1380
669500,4,2500
259000,3,1590
441000,4,1100
228800,4,1470
530000,2,1680
524000,2,1450
430000,4,2020
1330000,4,2470
210000,3,1230
449000,4,1850
945000,2,2540
200450,3,970
219950,3,1070
659500,4,2620
746000,4,2110
540000,3,2110
485000,5,1910
202000,2,670
2530000,4,6930
502000,3,2010
279000,2,1770
409500,3,1340
453000,3,1660
367000,4,1820
550000,3,2510
273500,3,1560
505000,4,2280
770000,3,2650
565000,4,2470
316000,3,1270
160000,4,1520
170000,3,1310
235000,3,1310
1800000,4,3930
310000,3,990
285000,4,2080
280000,2,960
2300000,4,4070
763776,4,2750
530000,5,3230
362000,1,890
430000,2,990
456500,3,1290
445000,4,2170
386900,3,1330
479000,3,1340
525000,3,2200
272000,4,2520
517000,4,1180
615000,3,2660
439000,3,1250
716000,3,2270
308000,2,1080
800000,3,1620
575000,3,940
219950,3,1620
770000,4,2350
424950,3,2090
387000,3,1760
790000,4,2050
156000,2,600
580000,2,2540
490000,4,2090
950000,5,2700
400000,2,1410
325000,2,1170
365000,4,2540
255000,3,2190
985000,5,3890
595000,4,2030
427500,3,1350
728000,3,1940
549950,2,1260
650000,3,2800
1130000,5,3080
203000,3,840
311000,2,860
387500,6,2400
370000,4,1640
228000,2,1060
740000,2,2080
200000,4,2090
660000,3,1240
275000,4,2030
708000,2,1120
280000,3,1270
325000,4,2260
495000,3,1780
691000,2,1780
2290000,4,4080
329500,3,2120
348000,3,2060
425000,2,1670
210000,3,1080
285000,2,1210
222000,3,990
200000,4,1720
247500,3,1530
1500000,4,6550
190000,3,1100
975000,4,3020
1130000,4,3180
283200,4,1830
650000,3,2540
449500,3,1770
400000,3,1470
89950,1,570
158800,3,960
870000,4,2940
196000,3,1000
850000,3,2450
775000,4,3310
483500,3,1670
387000,3,1620
900000,3,2990
336000,3,1240
415000,2,670
380000,0,1470
350000,3,1320
1320000,4,6110
765000,3,2440
527000,4,2900
524000,4,2310
448000,2,1110
775000,4,4100
176500,3,930
750000,4,2420
1270000,4,2870
250000,3,1480
759000,3,1960
640000,3,1470
990000,3,2460
395000,4,1960
275000,2,1160
390000,3,1910
752500,5,2720
450000,2,1020
473000,2,900
178500,3,1120
485000,3,2340
215000,3,1410
589000,4,1920
325000,4,1370
580000,3,1590
181100,4,1850
345000,3,1430
781000,3,1940
402500,4,1270
426000,3,1380
389000,3,1720
670000,6,4050
1510000,4,3660
288400,3,1870
700000,4,2230
830000,4,2020
1900000,2,3690
350500,2,1450
431000,3,1630
485000,3,1840
780000,3,1620
720000,2,1840
415000,3,1360
480000,4,2080
452250,4,2550
316000,3,2550
700000,2,1160
285000,4,1760
575000,3,1720
590000,3,2300
587500,4,2500
364000,4,1750
490000,3,1890
410000,3,1800
520000,3,2160
389000,3,1380
450000,2,1180
325000,3,2550
660000,2,1070
850000,3,2870
285000,3,1940
395000,2,870
440000,3,1550
249000,3,1400
635000,3,1210
515000,3,3430
1400000,3,3020
200000,2,950
1140000,4,3370
445000,4,1460
555000,3,1740
537000,4,1720
315000,3,1480
805000,5,3320
414000,4,3490
375000,2,1160
401000,4,3010
210000,3,1030
365000,2,980
178000,5,1990
710000,2,1790
255000,2,810
528000,5,2940
537000,4,4883
442000,4,1360
375000,3,1370
637250,4,2120
427500,3,1240
700000,4,2770
680000,3,1660
393820,2,1170
525000,4,2470
505000,2,1310
555565,3,1670
650000,3,1660
632500,5,3500
269000,3,1440
405000,4,2360
845000,3,3460
234000,3,1750
638000,4,1470
290000,3,1710
262000,1,520
270000,4,2350
875000,4,2380
299000,3,1920
551000,3,1580
350000,3,3070
1900000,3,2660
511718,2,1700
965000,4,5010
475000,4,2680
1060000,4,2720
252000,2,940
580000,6,3596
374950,2,1240
739000,5,4660
271000,4,1710
230000,2,930
210000,3,1430
350000,3,1650
491500,3,1560
325000,3,1870
190000,3,1320
658600,4,1400
299950,3,1940
464000,5,2000
308000,3,1640
625000,3,1020
240000,3,1630
530000,4,2940
1000000,5,2120
439000,1,790
575000,4,2020
418000,3,1530
1210000,4,3250
1100000,4,2930
1900000,3,3150
580000,3,2180
380000,2,1040
256000,3,880
349950,3,1400
691500,4,2600
556000,3,1590
218000,3,1610
425000,4,1390
935000,3,3710
732000,4,2360
805500,3,1440
507250,3,1400
800000,4,4600
600000,3,2100
627800,4,2010
660000,2,2550
153503,2,1240
456500,3,2090
1310000,5,2770
843500,3,3560
625000,3,1240
527000,2,1640
1970000,5,3940
1000000,5,3150
855000,4,2550
725000,4,3940
315000,1,580
180000,3,1330
700000,2,930
476500,3,1060
193000,3,1180
295000,4,1850
363000,2,820
875000,4,3600
257200,3,1850
555000,3,2240
380000,3,1860
282000,4,2390
545000,4,2040
550000,3,1900
921500,3,1900
885000,3,2200
820000,4,2280
289000,3,1090
334000,1,670
206000,3,1050
491950,3,2090
430000,3,2030
208000,3,1250
245000,4,2600
426000,2,640
400000,3,2120
553000,3,1330
296000,2,750
428000,3,2230
325000,4,1890
294000,2,820
410000,3,1880
590000,4,2360
445000,3,1850
921000,4,2310
496000,3,2520
95000,2,800
359000,4,1580
452500,3,2430
555000,4,2350
549900,5,3800
569000,5,3670
318500,4,1780
487028,2,1295
240000,3,1350
253000,3,1440
380000,5,1320
250000,2,700
368500,2,2510
340000,3,3180
400000,2,910
835000,3,1570
299000,3,2450
1680000,6,4910
265000,3,1570
437500,4,2680
865000,3,2090
626000,3,2150
247300,2,1140
2080000,4,4230
425000,3,1790
905000,5,3100
641250,3,2220
675000,4,2370
845000,4,4070
401500,4,1790
395000,3,1610
1100000,5,2830
145000,3,1010
900000,3,1560
374500,3,1330
850000,4,2330
490000,3,960
304000,3,1710
400000,4,2230
454000,3,1700
160000,2,1040
542000,3,1070
403500,5,3600
418000,4,2750
406000,4,1920
242500,3,1770
425000,4,2460
613000,4,1550
189000,3,1460
700000,4,2440
750000,3,1640
494000,2,1290
700000,4,3150
705000,2,2305
356000,2,1060
625000,3,2060
144975,2,900
970000,4,3890
415000,3,1910
485000,4,2340
799950,3,2900
783350,4,3290
430000,1,630
2540000,5,5410
975000,4,4270
950000,3,1700
350000,2,1430
637000,4,2850
895000,3,2160
579000,2,1760
314900,4,2700
122000,2,860
405000,2,880
553650,2,1360
369900,2,1770
225000,3,2030
160000,2,1180
449500,4,2430
650000,3,1300
542126,4,2360
309950,3,1200
115000,2,1000
221700,2,1556
726000,3,1890
515000,3,1810
756000,4,2730
1570000,4,3070
442000,4,2080
260000,4,1620
390000,2,1150
459500,2,1250
330000,3,1430
189000,2,790
280000,3,1200
400000,2,2110
368000,4,3160
390000,4,2700
245000,2,820
375000,4,1800
465000,5,1750
445000,3,1540
250000,3,1130
475500,3,1500
672324,2,1600
420000,3,1200
515000,3,1690
732350,4,2270
297500,4,1910
475000,3,1640
414000,4,2120
357250,3,1400
289950,2,760
550000,3,1070
446000,3,1460
279000,3,1280
370000,3,1650
216000,3,1260
1100000,3,2200
1280000,4,3560
355000,2,1140
699000,4,2550
412000,3,1553
276000,2,1140
100000,2,790
955500,4,2130
199000,3,1390
762000,4,4000
425000,4,1520
546000,2,1657
419600,3,1680
735000,4,2270
1230000,2,2470
445000,2,1240
665000,3,1740
1290000,5,4090
508500,4,2520
345950,5,1340
207500,3,1640
1080000,4,3000
640000,3,1210
329500,3,1810
460000,4,2200
1230000,3,2200
805000,5,2350
200000,3,1090
749700,3,2280
288000,0,1430
535000,2,1520
330000,3,1620
479200,3,1510
373000,5,3001
355000,4,2020
275000,3,1380
380000,3,1520
417000,2,1090
1170000,5,4220
598500,3,2520
629000,3,1760
226950,2,930
1230000,4,2600
415000,3,2180
595000,3,1910
209950,3,1100
568000,3,1760
119900,2,700
207000,3,1080
195000,3,1070
324950,3,1460
210000,1,1050
1080000,4,3160
325088,4,1400
790000,4,3120
150000,2,720
790000,3,2840
255000,2,1220
